browser_isolated,browser_isolated_async_work,browser_isolated_graphics,browser_isolated_video5,browser_unisolated,browser_unisolated_async_work,browser_unisolated_graphics,browser_unisolated_video5
100.02499997615814,100.57000000029802,100.25499999523164,99.83000004291534,100.5,100.5,100.5999999642372,100.60000002384186
100.12000000476836,100.339999999851,100.73000001907349,100.37000000476836,99.79999995231628,100.5,100.20000004768372,100.60000002384186
100.02499997615814,100.625,100.56999999284744,100.53999996185304,100.0,101.19999999925494,100.39999997615814,100.5
100.13999998569489,100.51500000059605,99.8499999642372,100.4650000333786,100.29999995231628,99.89999999850988,100.5,100.5
100.16999995708466,100.42999999970198,100.60000002384186,100.85999995470048,99.90000009536745,100.30000000074506,100.60000002384186,100.29999995231628
100.19000005722046,100.38499999791384,100.50499999523164,100.0649999976158,100.39999997615814,100.5,100.29999995231628,100.60000002384186
100.02999997138976,100.36500000208616,100.12999999523164,100.34500002861024,100.39999997615814,100.39999999850988,100.4000000357628,100.60000002384186
100.06500005722046,100.6199999973178,100.62999999523164,100.67500001192091,99.79999995231628,100.40000000223516,100.0999999642372,100.29999995231628
100.17499995231628,100.29500000178814,100.73500001430511,100.55500000715256,100.10000002384186,100.5,100.70000004768372,100.60000002384186
100.11500000953674,100.375,100.0799999833107,100.08999997377396,100.0,100.39999999850988,100.19999998807909,100.39999997615814
100.16999995708466,100.51500000059605,100.61500000953674,105.5799999833107,100.10000002384186,100.40000000223516,100.80000001192091,100.4000000357628
100.50499999523164,100.39999999850988,100.44999998807909,115.78500002622604,100.39999997615814,100.29999999701975,100.29999995231628,100.30000001192091
99.60500001907349,100.910000000149,100.4000000357628,100.89999997615814,99.80000007152556,100.80000000074506,100.30000001192091,100.5999999642372
100.14499998092651,100.12000000104308,100.3100000023842,115.61000001430511,101.89999997615814,100.60000000149012,100.30000001192091,100.4000000357628
100.42500007152556,100.4949999973178,100.62999999523164,100.58499997854231,98.39999997615814,100.89999999850988,100.30000001192091,100.29999995231628
99.83500003814696,100.54000000283122,100.22999995946884,100.41500002145769,100.10000002384186,99.90000000223516,100.5,100.70000004768372
100.27499997615814,100.4949999973178,101.7150000333786,100.46499997377396,100.19999992847444,100.19999999925494,100.5999999642372,100.39999997615814
99.98500001430511,100.5300000011921,100.03999996185304,100.47500002384186,100.0,100.5,100.60000002384186,100.30000001192091
100.49000000953674,100.3449999988079,99.97000002861024,100.2150000333786,100.10000002384186,100.39999999850988,100.69999998807909,100.69999998807909
99.64499998092651,100.47500000149012,100.60500001907349,100.32499998807909,100.20000004768372,100.80000000074506,100.10000002384186,100.30000001192091
100.13499999046326,100.44500000029802,100.58999997377396,100.58999997377396,100.19999992847444,100.39999999850988,100.89999997615814,100.5999999642372
100.16999995708466,100.44999999925494,100.3100000023842,100.9650000333786,100.10000002384186,100.70000000298025,100.4000000357628,100.4000000357628
100.28999996185304,100.42000000178814,100.28500002622604,99.9099999666214,100.10000002384186,100.19999999925494,100.0999999642372,100.5
99.97000002861024,100.32000000029802,100.44499999284744,100.23500001430511,100.20000004768372,100.69999999925494,100.69999998807909,100.30000001192091
100.02999997138976,100.25,100.33499997854231,100.38499999046326,100.59999990463255,100.10000000149012,100.60000002384186,100.29999995231628
100.5550000667572,100.5599999986589,100.39999997615814,100.4399999976158,99.5,100.29999999701975,100.39999997615814,100.4000000357628
99.67499995231628,100.2800000011921,100.67500001192091,100.2950000166893,100.20000004768372,100.80000000074506,100.20000004768372,100.69999998807909
100.10500001907349,100.660000000149,100.12999999523164,100.57499998807909,100.10000002384186,100.60000000149012,100.69999998807909,100.10000002384186
100.1599999666214,100.39999999850988,100.3850000500679,100.3149999976158,100.5,100.09999999776484,100.39999997615814,100.5
100.12999999523164,100.4050000011921,100.55999994277954,100.38499999046326,99.79999995231628,100.70000000298025,100.5,100.5999999642372
100.12000000476836,100.535000000149,100.23000001907349,101.07499998807909,100.0,100.19999999925494,100.4000000357628,100.10000002384186
100.15000009536745,100.38999999687076,100.4549999833107,100.35500001907349,100.10000002384186,101.5,100.39999997615814,100.80000001192091
100.03999996185304,100.4050000011921,100.6350000500679,100.1899999976158,100.29999995231628,99.5,100.39999997615814,104.79999995231628
100.71000003814696,100.625,100.0600000023842,100.24000000953674,100.10000002384186,100.30000000074506,100.20000004768372,100.9000000357628
99.57999992370604,100.339999999851,100.48499995470048,100.26499998569489,100.0,100.5,100.69999998807909,100.30000001192091
100.09500002861024,100.90000000223516,100.68000000715256,100.63499999046326,100.10000002384186,100.5,100.30000001192091,100.29999995231628
100.08000004291534,100.0649999976158,100.36000001430511,100.26500004529952,100.20000004768372,100.5,100.5999999642372,100.5
100.14499998092651,100.54500000178814,100.41000002622604,100.66999995708466,100.19999992847444,100.5,100.30000001192091,100.5
100.10500001907349,100.3699999973178,100.58499997854231,100.5600000023842,100.10000002384186,100.39999999850988,100.5,100.30000001192091
100.22499990463255,100.4050000011921,100.1899999976158,100.12999999523164,100.0,100.30000000074506,100.60000002384186,100.5
99.98000001907349,100.7199999988079,100.39999997615814,100.98500001430511,100.20000004768372,100.30000000074506,100.19999998807909,100.4000000357628
100.32500004768372,100.33000000193717,100.49500000476836,100.22500002384186,100.0,101.19999999925494,100.5999999642372,100.5
100.15499997138976,100.64999999850988,100.62999999523164,100.68000000715256,100.29999995231628,100.0,100.30000001192091,100.39999997615814
99.88999998569489,100.36000000312924,100.5250000357628,100.47999995946884,100.39999997615814,101.19999999925494,100.60000002384186,100.30000001192091
100.20000004768372,101.0,100.48499995470048,101.03000003099442,99.60000002384186,99.80000000074506,100.5,100.30000001192091
100.07499992847444,100.02499999850988,100.20500004291534,99.6700000166893,100.20000004768372,100.59999999776484,100.19999998807909,100.5999999642372
99.98500001430511,100.5599999986589,100.84499996900558,100.51999998092651,100.09999990463255,100.5,100.39999997615814,100.4000000357628
100.14499998092651,100.42999999970198,100.86500000953674,100.46999996900558,100.10000002384186,100.40000000223516,100.20000004768372,100.5
100.1800000667572,100.42999999970198,100.25,100.60000002384186,100.10000002384186,100.5,100.79999995231628,100.5
99.99500000476836,100.51500000059605,99.8100000023842,100.37000000476836,100.20000004768372,100.19999999925494,100.60000002384186,100.5999999642372
100.15499997138976,100.48000000044703,100.48000001907349,100.44999998807909,100.0,100.69999999925494,100.0,100.5
100.13999998569489,100.41499999910592,100.41999995708466,100.39499998092651,100.19999992847444,100.5,100.5,100.5
99.92500007152556,100.29500000178814,100.61500000953674,100.40500003099442,100.20000004768372,100.19999999925494,100.60000002384186,100.4000000357628
100.28999996185304,100.32499999925494,101.5250000357628,100.35500001907349,100.10000002384186,100.40000000223516,100.19999998807909,101.5999999642372
100.07000005245207,100.53999999910592,99.13499999046326,100.42499995231628,100.09999990463255,100.30000000074506,100.5999999642372,101.60000002384186
100.51999998092651,100.625,101.11500000953674,101.0600000023842,100.20000004768372,100.5,100.70000004768372,100.19999998807909
99.80999994277954,100.46000000089408,100.45999997854231,103.36500000953674,100.0,100.79999999701975,100.39999997615814,100.60000002384186
100.14499998092651,100.464999999851,100.28000003099442,100.57499998807909,100.60000002384186,100.20000000298025,100.80000001192091,100.29999995231628
99.95000004768372,100.45500000193717,100.8649999499321,100.5250000357628,100.29999995231628,100.29999999701975,100.19999998807909,100.5
100.11000001430511,100.285000000149,100.47000002861024,100.25499999523164,99.70000004768372,100.40000000223516,100.60000002384186,100.20000004768372
100.5900000333786,100.589999999851,100.18000000715256,100.5349999666214,100.19999992847444,100.5,100.29999995231628,100.5999999642372
99.7849999666214,100.33499999716878,100.60499995946884,100.4000000357628,99.80000007152556,100.30000000074506,100.60000002384186,100.30000001192091
100.00499999523164,100.44500000029802,100.66000002622604,100.72999995946884,100.10000002384186,100.5,100.19999998807909,100.39999997615814
100.16999995708466,100.57500000298025,100.23500001430511,100.3400000333786,100.09999990463255,100.69999999925494,100.69999998807909,100.4000000357628
100.04500007629396,100.26999999955297,100.28999996185304,100.39499998092651,100.10000002384186,100.19999999925494,100.4000000357628,100.5999999642372
100.23499989509584,100.19999999925494,100.55000001192091,100.51499998569489,100.10000002384186,100.39999999850988,100.0,100.70000004768372
100.47000002861024,100.76999999955297,100.38999998569489,100.36000001430511,100.20000004768372,100.90000000223516,100.80000001192091,100.19999998807909
99.72000002861024,99.92999999970198,100.30000001192091,100.51499998569489,100.19999992847444,100.59999999776484,100.39999997615814,100.89999997615814
100.10000002384186,100.785000000149,100.8100000023842,100.20000004768372,100.0,100.30000000074506,100.39999997615814,100.10000002384186
100.39999997615814,100.02499999850988,100.25499999523164,100.5349999666214,100.30000007152556,100.60000000149012,100.5,100.69999998807909
100.32000005245207,100.66500000283122,100.36000001430511,100.66000002622604,100.5,100.5,100.4000000357628,100.60000002384186
99.67499995231628,100.44999999925494,100.73000001907349,100.12000000476836,99.69999992847444,100.39999999850988,100.39999997615814,100.29999995231628
100.1599999666214,100.410000000149,100.16999995708466,100.38999998569489,100.10000002384186,100.60000000149012,100.5,100.60000002384186
100.0,100.82000000029802,100.73000001907349,100.34499996900558,100.5,100.30000000074506,100.10000002384186,100.39999997615814
100.22000002861024,100.26500000059605,100.41000002622604,101.69500005245207,99.60000002384186,100.29999999701975,100.30000001192091,100.4000000357628
100.05499994754793,100.20999999716878,100.62000000476836,101.37000000476836,100.19999992847444,100.5,100.5999999642372,100.80000001192091
100.30000007152556,100.42999999970198,100.13499999046326,100.33999997377396,100.10000002384186,100.40000000223516,100.60000002384186,100.39999997615814
99.99500000476836,100.36000000312924,100.53999996185304,100.31999999284744,100.0,100.69999999925494,100.39999997615814,100.30000001192091
100.05499994754793,100.47499999776484,100.16500002145769,100.5600000023842,100.20000004768372,100.69999999925494,100.4000000357628,100.30000001192091
100.06500005722046,100.6850000023842,100.44499999284744,100.5600000023842,100.10000002384186,100.10000000149012,100.5999999642372,100.89999997615814
100.08999991416933,100.51499999687076,100.50499999523164,100.30000001192091,100.09999990463255,100.69999999925494,100.5,100.10000002384186
100.12000000476836,100.51000000163911,100.46000003814696,102.2849999666214,100.20000004768372,100.30000000074506,100.5,101.5
100.16500008106232,100.339999999851,100.3149999976158,103.5450000166893,100.79999995231628,100.19999999925494,100.4000000357628,100.5999999642372
100.13999998569489,100.089999999851,100.5649999976158,100.47000002861024,99.40000009536745,100.39999999850988,100.5999999642372,100.19999998807909
100.10000002384186,101.12999999895692,100.23499995470048,100.375,100.5,100.90000000223516,100.30000001192091,100.70000004768372
100.1599999666214,100.02500000223516,100.40500003099442,100.33999997377396,99.79999995231628,100.5,100.39999997615814,100.39999997615814
100.09500002861024,100.9949999973178,100.48500001430511,100.5,100.10000002384186,100.19999999925494,100.30000001192091,100.39999997615814
99.96499991416933,101.04500000178814,100.33999997377396,100.60500001907349,100.0,100.30000000074506,100.80000001192091,100.4000000357628
100.3400000333786,99.82000000029802,100.44999998807909,100.0999999642372,100.19999992847444,100.5,100.30000001192091,100.5
99.88999998569489,99.98499999940395,100.82500004768372,101.62000000476836,100.20000004768372,100.5,100.5,100.30000001192091
100.13499999046326,100.72500000149012,100.79999995231628,101.03000003099442,100.0,100.30000000074506,100.30000001192091,100.39999997615814
100.45500004291534,100.8149999976158,99.50499999523164,101.05500000715256,100.10000002384186,100.5,101.0999999642372,100.39999997615814
99.875,100.20500000193717,100.68000000715256,100.07499998807909,100.10000002384186,100.29999999701975,99.9000000357628,100.60000002384186
100.16499996185304,100.41499999910592,100.62999999523164,100.23500001430511,100.19999992847444,100.60000000149012,101.0,101.0
100.11500000953674,100.42500000074506,100.1899999976158,100.37999999523164,100.20000004768372,100.39999999850988,99.89999997615814,101.0
100.02499997615814,100.85999999940395,100.53000003099442,100.52999997138976,100.10000002384186,100.5,100.60000002384186,100.19999998807909
100.13499999046326,99.94999999925494,100.48500001430511,100.51499998569489,100.09999990463255,100.40000000223516,100.39999997615814,100.5
99.95500004291534,100.3449999988079,100.27499997615814,100.5600000023842,100.0,100.09999999776484,100.10000002384186,100.4000000357628
100.48500001430511,100.30500000342728,100.4200000166893,100.35000002384186,100.10000002384186,100.40000000223516,100.39999997615814,100.29999995231628
99.79499995708466,100.35499999672174,100.61500000953674,100.49000000953674,100.39999997615814,100.5,100.5,100.60000002384186
100.15500009059906,101.30499999970198,100.35999995470048,100.49000000953674,99.70000004768372,100.59999999776484,100.30000001192091,100.39999997615814
100.07499992847444,99.89000000059605,101.10000002384186,100.89999997615814,100.29999995231628,100.30000000074506,100.69999998807909,100.5
100.14499998092651,100.55499999970198,100.02999997138976,100.05500000715256,100.0,100.69999999925494,100.5,100.4000000357628
100.20500004291534,100.52000000327826,100.2150000333786,100.63999998569489,100.30000007152556,100.40000000223516,100.30000001192091,100.30000001192091
99.9099999666214,100.25499999895692,100.38999998569489,100.2049999833107,100.0,100.69999999925494,100.39999997615814,100.39999997615814
100.36000001430511,100.59999999776484,100.39499998092651,100.54000002145769,100.10000002384186,101.10000000149012,100.4000000357628,100.60000002384186
99.88999998569489,100.39500000327826,100.28500002622604,100.47500002384186,100.09999990463255,99.89999999850988,100.5999999642372,100.39999997615814
100.11000001430511,100.44999999925494,100.5649999976158,100.37999999523164,100.10000002384186,100.5,100.30000001192091,100.60000002384186
100.2849999666214,100.55000000074506,100.69999998807909,100.52999997138976,100.30000007152556,100.5,100.39999997615814,100.29999995231628
100.08000004291534,100.589999999851,100.12999999523164,100.5250000357628,99.89999997615814,100.60000000149012,100.80000001192091,100.4000000357628
100.06000006198884,100.3699999973178,100.6899999976158,100.4899999499321,100.39999997615814,100.59999999776484,100.69999998807909,100.39999997615814
100.14499998092651,100.33000000193717,100.4000000357628,100.41500002145769,99.89999997615814,100.10000000149012,100.10000002384186,100.5
100.09499990940094,101.1199999973178,100.59499996900558,100.60500001907349,100.10000002384186,100.59999999776484,100.5,100.5
100.12000000476836,100.41500000283122,100.24000000953674,100.46999996900558,100.10000002384186,100.0,100.5,100.5
100.0200001001358,99.50999999791384,100.48000001907349,100.31999999284744,101.10000002384186,100.90000000223516,100.60000002384186,100.30000001192091
100.08999991416933,100.54500000178814,100.36500000953674,100.29000002145769,99.19999992847444,100.59999999776484,100.19999998807909,100.60000002384186
100.19000005722046,100.73999999836089,100.35499995946884,100.6700000166893,100.10000002384186,100.10000000149012,100.39999997615814,101.19999998807909
100.04499995708466,100.30000000074506,100.67500001192091,100.48500001430511,100.29999995231628,100.5,100.69999998807909,102.5
100.25,100.3449999988079,100.47500002384186,100.40499997138976,99.90000009536745,100.39999999850988,100.30000001192091,100.69999998807909
100.26999998092651,100.70000000298025,100.48500001430511,100.52499997615814,100.09999990463255,101.60000000149012,100.4000000357628,100.0
99.95000004768372,100.42999999970198,100.42999994754793,101.10500001907349,100.20000004768372,99.5,100.19999998807909,100.89999997615814
100.11500000953674,100.58499999716878,100.28500002622604,100.56999999284744,100.10000002384186,100.39999999850988,100.5999999642372,99.80000001192091
100.11500000953674,100.44500000029802,100.39499998092651,99.99500000476836,100.10000002384186,100.5,100.20000004768372,100.60000002384186
100.02499997615814,100.35500000044703,100.49000000953674,100.5450000166893,100.19999992847444,100.30000000074506,100.79999995231628,100.30000001192091
100.20500004291534,100.20500000193717,100.37999999523164,100.51999998092651,100.0,100.30000000074506,100.20000004768372,100.5
100.0349999666214,100.55499999970198,100.55500000715256,100.24000000953674,100.60000002384186,100.69999999925494,100.29999995231628,100.69999998807909
100.05999994277954,100.14499999955297,100.84500002861024,100.61500000953674,100.0,100.19999999925494,100.80000001192091,100.0999999642372
100.22500002384186,100.4699999988079,99.74500000476836,106.9399999976158,99.89999997615814,100.40000000223516,100.4000000357628,100.30000001192091
100.02499997615814,100.76500000059605,101.10999995470048,99.87999999523164,100.30000007152556,100.39999999850988,100.69999998807909,100.60000002384186
100.31000006198884,100.6900000013411,100.93000000715256,100.42500001192091,99.79999995231628,100.90000000223516,100.69999998807909,100.39999997615814
99.94999992847444,102.02499999850988,99.85000002384186,100.46999996900558,100.5,100.5,100.30000001192091,100.5
100.19500005245207,98.99500000104308,100.63999998569489,100.34500002861024,99.70000004768372,100.5,100.30000001192091,100.60000002384186
100.11500000953674,100.09999999776484,100.4200000166893,100.39999997615814,100.19999992847444,100.0,100.79999995231628,100.39999997615814
100.04999995231628,100.51000000163911,100.34499996900558,100.61500000953674,99.89999997615814,100.59999999776484,100.20000004768372,100.4000000357628
100.12000000476836,100.27499999850988,100.4200000166893,100.07499998807909,100.20000004768372,103.30000000074506,100.69999998807909,100.5
100.10500001907349,100.5050000026822,100.49500000476836,100.625,100.20000004768372,100.69999999925494,100.19999998807909,100.29999995231628
100.18500006198884,100.48499999940395,100.4399999976158,100.23500001430511,100.29999995231628,100.40000000223516,100.39999997615814,111.80000001192091
100.06499993801116,100.30499999970198,100.45999997854231,100.33499997854231,100.0,116.29999999701975,100.20000004768372,99.9000000357628
100.11000001430511,100.54499999806283,100.54000002145769,100.55500000715256,100.0,99.80000000074506,100.69999998807909,103.5
100.55499994754793,100.4050000011921,100.375,100.58000004291534,100.29999995231628,100.5,100.39999997615814,100.0999999642372
99.98500001430511,100.3449999988079,100.52499997615814,100.67999994754793,100.0,100.40000000223516,100.4000000357628,100.69999998807909
100.03500008583067,100.464999999851,100.2950000166893,99.90500003099442,100.10000002384186,100.59999999776484,100.5,100.30000001192091
99.98500001430511,100.2550000026822,100.24500000476836,100.49500000476836,100.10000002384186,100.30000000074506,100.19999998807909,100.30000001192091
100.0349999666214,100.51999999955297,100.62999999523164,100.51999998092651,100.10000002384186,100.30000000074506,100.69999998807909,100.39999997615814
100.3400000333786,100.6849999986589,100.51999998092651,100.4200000166893,100.10000002384186,100.39999999850988,100.10000002384186,100.70000004768372
101.06499993801116,100.52500000223516,100.5250000357628,100.42500001192091,100.19999992847444,100.60000000149012,100.5,100.5
99.08000004291534,100.82499999925494,100.44999998807909,100.37000000476836,100.10000002384186,100.19999999925494,100.29999995231628,100.19999998807909
100.4449999332428,101.96000000089408,100.35500001907349,100.58499997854231,100.10000002384186,100.60000000149012,100.5,100.5999999642372
99.83500003814696,100.63499999791384,100.2049999833107,100.36000001430511,100.39999997615814,100.0,100.70000004768372,100.30000001192091
100.13499999046326,117.03999999910592,100.7849999666214,100.53999996185304,99.89999997615814,100.5,100.29999995231628,100.69999998807909
100.1599999666214,115.92999999970198,100.45500004291534,100.34500002861024,100.0,100.59999999776484,100.4000000357628,100.30000001192091
100.06000006198884,100.74500000104308,100.50999999046326,100.32499998807909,100.30000007152556,100.60000000149012,100.80000001192091,100.5
100.08999991416933,100.44500000029802,107.4549999833107,100.3100000023842,99.89999997615814,101.19999999925494,100.29999995231628,100.4000000357628
100.20500004291534,100.75,116.78500002622604,100.58499997854231,100.19999992847444,99.80000000074506,100.80000001192091,100.5
100.48000001907349,100.035000000149,100.57499998807909,104.0900000333786,100.10000002384186,100.5,100.5,101.0
99.68499994277954,100.46000000089408,115.84499996900558,100.50999999046326,100.0,100.30000000074506,100.10000002384186,99.89999997615814
100.1800000667572,100.3449999988079,100.49500000476836,100.59499996900558,100.5,100.69999999925494,101.0,100.30000001192091
100.05999994277954,100.464999999851,100.82000005245207,100.30500000715256,99.80000007152556,100.19999999925494,100.5,100.5
100.1450001001358,100.26999999955297,100.19999998807909,100.40500003099442,100.19999992847444,100.39999999850988,100.39999997615814,117.80000001192091
100.24499988555908,100.714999999851,100.42500001192091,101.1700000166893,100.10000002384186,100.30000000074506,100.4000000357628,90.39999997615814
99.96000003814696,100.51000000163911,100.61999994516373,100.09499996900558,100.10000002384186,101.19999999925494,100.19999998807909,100.30000001192091
100.88499999046326,100.35999999940395,100.15500003099442,100.4549999833107,100.10000002384186,99.80000000074506,100.30000001192091,100.19999998807909
99.375,100.5650000013411,100.66500002145769,100.1899999976158,100.19999992847444,100.30000000074506,100.29999995231628,100.5
100.0900000333786,100.0949999988079,100.4549999833107,100.45000004768372,100.0,100.89999999850988,100.60000002384186,100.39999997615814
100.12000000476836,100.30499999970198,100.2950000166893,100.37999999523164,100.10000002384186,100.70000000298025,100.69999998807909,100.4000000357628
100.05999994277954,100.44999999925494,100.40499997138976,101.2049999833107,100.10000002384186,99.69999999925494,100.9000000357628,100.30000001192091
100.07000005245207,100.464999999851,100.64999997615814,99.875,100.10000002384186,100.39999999850988,100.19999998807909,100.5999999642372
100.2150000333786,100.54500000178814,100.3149999976158,100.46499997377396,100.29999995231628,100.60000000149012,100.39999997615814,100.30000001192091
100.03999996185304,100.57000000029802,100.49000000953674,100.58500003814696,100.0,100.39999999850988,100.9000000357628,100.60000002384186
100.33500003814696,100.36499999836089,100.53000003099442,100.20999997854231,100.29999995231628,100.60000000149012,100.29999995231628,100.29999995231628
99.99000000953674,100.36500000208616,100.20999997854231,100.51999998092651,100.30000007152556,100.30000000074506,100.30000001192091,100.30000001192091
100.51499998569489,100.32999999821186,100.75499999523164,100.46000003814696,99.69999992847444,100.39999999850988,100.60000002384186,100.60000002384186
99.61500000953674,100.17000000178814,100.11000001430511,100.35499995946884,100.20000004768372,100.5,100.39999997615814,100.30000001192091
100.12000000476836,100.64999999850988,100.26999998092651,100.28500002622604,100.0,100.30000000074506,100.5,100.29999995231628
100.30999994277954,100.42500000074506,100.53500002622604,100.39999997615814,100.20000004768372,100.69999999925494,100.5,100.30000001192091
99.91499996185304,101.38499999791384,102.0999999642372,100.4650000333786,100.69999992847444,100.5,100.80000001192091,100.30000001192091
100.52500009536745,99.69500000029802,99.05000001192091,100.33499997854231,99.5,100.30000000074506,100.30000001192091,100.5
99.75499999523164,100.39000000059605,100.62999999523164,100.28000003099442,100.10000002384186,100.59999999776484,100.39999997615814,100.69999998807909
100.80499994754793,100.3449999988079,100.5900000333786,100.54499995708466,100.20000004768372,100.5,100.69999998807909,100.4000000357628
99.56500005722046,100.55500000342728,100.26499998569489,100.45000004768372,100.09999990463255,100.5,100.5,100.5
100.02499997615814,100.27499999850988,100.64999997615814,100.50499999523164,100.90000009536745,100.20000000298025,100.0,100.39999997615814
100.09500002861024,100.32499999925494,100.6500000357628,100.48499995470048,99.59999990463255,101.39999999850988,100.80000001192091,101.0
100.41999995708466,100.62000000104308,100.38499999046326,100.7950000166893,99.90000009536745,99.89999999850988,100.4000000357628,101.10000002384186
99.83000004291534,100.4400000013411,100.38999998569489,99.87999999523164,100.19999992847444,100.30000000074506,100.0999999642372,100.5
100.11499989032744,100.6199999973178,100.51499998569489,100.2950000166893,100.89999997615814,100.40000000223516,100.9000000357628,100.39999997615814
100.04500007629396,100.32000000029802,100.09500002861024,100.58999997377396,99.10000002384186,100.69999999925494,100.39999997615814,100.89999997615814
100.15499997138976,100.95500000193717,100.5450000166893,100.45500004291534,100.30000007152556,100.39999999850988,100.19999998807909,100.10000002384186
100.29999995231628,99.84999999776484,100.69999998807909,100.5649999976158,100.29999995231628,100.40000000223516,99.9000000357628,100.39999997615814
100.46000003814696,100.64499999955297,100.34499996900558,100.74500000476836,100.10000002384186,100.59999999776484,100.5999999642372,100.30000001192091
99.5349999666214,100.3800000026822,100.875,100.41999995708466,99.69999992847444,100.40000000223516,100.19999998807909,100.30000001192091
100.14000010490416,100.19999999925494,100.44500005245207,100.60000002384186,100.20000004768372,100.19999999925494,100.70000004768372,113.0
100.625,101.2199999988079,100.21499997377396,100.46499997377396,100.60000002384186,100.5,100.39999997615814,105.69999998807909
99.68499994277954,99.82499999925494,100.04000002145769,100.5100000500679,99.5,100.39999999850988,100.5,100.4000000357628
100.07500004768372,100.85000000149012,100.77999997138976,100.37999999523164,100.19999992847444,100.5,100.80000001192091,100.5999999642372
100.07999992370604,99.96000000089408,100.34500002861024,100.4749999642372,100.20000004768372,102.40000000223516,100.39999997615814,100.5
100.20500004291534,100.98499999940395,100.40499997138976,100.34500002861024,100.20000004768372,98.5,100.5,100.4000000357628
100.01999998092651,99.91499999910592,100.51499998569489,100.69999998807909,100.0,100.39999999850988,100.30000001192091,100.5
100.22500002384186,100.5599999986589,100.33500003814696,100.85500001907349,101.5,100.5,100.39999997615814,100.5999999642372
100.41499996185304,100.0300000011921,100.4099999666214,102.87000000476836,98.79999995231628,100.5,100.60000002384186,100.19999998807909
100.10500001907349,100.54500000178814,100.80000001192091,100.4350000023842,100.20000004768372,100.39999999850988,100.60000002384186,100.5
99.81000006198884,100.50999999791384,100.5600000023842,101.21499997377396,100.09999990463255,100.40000000223516,100.0,101.10000002384186
100.07499992847444,100.44500000029802,100.24500000476836,99.86000001430511,100.0,100.59999999776484,100.39999997615814,100.0
100.23500001430511,100.26500000059605,100.44999998807909,100.34499996900558,100.40000009536745,100.40000000223516,101.0,100.39999997615814
100.62999999523164,100.87999999895692,100.41500002145769,100.49500000476836,100.0,100.39999999850988,100.39999997615814,100.5
99.58500003814696,100.3800000026822,100.97999995946884,100.48500001430511,100.09999990463255,100.40000000223516,100.20000004768372,100.5
100.13499999046326,100.13499999791384,99.75500005483627,100.31999999284744,100.40000009536745,100.29999999701975,100.0999999642372,100.5
99.98500001430511,100.4050000011921,100.6599999666214,100.63999998569489,99.79999995231628,100.60000000149012,100.30000001192091,102.10000002384186
100.25999999046326,100.38499999791384,100.5799999833107,106.25,100.5,100.69999999925494,100.5,107.39999997615814
100.66999995708466,100.33500000089408,100.5,101.07500004768372,99.79999995231628,100.40000000223516,100.60000002384186,100.20000004768372
99.51499998569489,100.48499999940395,100.40500003099442,100.33499997854231,100.20000004768372,100.79999999701975,100.29999995231628,100.5999999642372
100.35500001907349,100.55499999970198,108.45999997854231,100.32499998807909,100.20000004768372,100.40000000223516,100.10000002384186,100.19999998807909
99.89499998092651,101.339999999851,100.63999998569489,100.4650000333786,99.89999997615814,100.39999999850988,100.80000001192091,100.60000002384186
100.01499998569489,99.6300000026822,116.49000000953674,100.44499999284744,100.19999992847444,100.40000000223516,100.30000001192091,100.69999998807909
100.16000008583067,100.5299999974668,100.2750000357628,100.28999996185304,100.0,100.29999999701975,100.39999997615814,100.19999998807909
100.25,100.40000000223516,100.12999999523164,100.5250000357628,100.20000004768372,100.80000000074506,100.39999997615814,100.70000004768372
99.89999997615814,100.50999999791384,100.4099999666214,100.77499997615814,100.10000002384186,100.40000000223516,100.10000002384186,100.0999999642372
100.19999992847444,100.22500000149012,100.3149999976158,100.12000000476836,100.19999992847444,100.79999999701975,100.5,100.5
100.16500008106232,100.57000000029802,100.4650000333786,100.30500000715256,100.0,100.10000000149012,100.60000002384186,100.4000000357628
99.93999993801116,100.53999999910592,100.38999998569489,100.46999996900558,100.20000004768372,114.0,100.69999998807909,100.5
100.28500008583067,100.44999999925494,100.2150000333786,100.30000001192091,100.10000002384186,116.89999999850988,100.0999999642372,100.5
100.0349999666214,100.32499999925494,100.52999997138976,100.81999999284744,100.10000002384186,100.20000000298025,101.20000004768372,100.29999995231628
100.125,100.535000000149,100.44999998807909,100.49000000953674,100.09999990463255,100.19999999925494,99.79999995231628,100.5
100.08500003814696,100.54500000178814,100.50999999046326,100.12000000476836,100.20000004768372,100.39999999850988,100.60000002384186,100.20000004768372
100.13999998569489,100.39999999850988,100.21000003814696,101.26499998569489,100.0,100.40000000223516,100.60000002384186,100.29999995231628
100.1949999332428,100.42000000178814,100.42500001192091,99.88499999046326,100.29999995231628,100.39999999850988,100.0999999642372,101.5
100.00499999523164,100.5,100.37999999523164,100.6700000166893,99.90000009536745,100.89999999850988,100.4000000357628,100.10000002384186
100.18500006198884,100.42999999970198,100.38999998569489,100.17500001192091,100.09999990463255,100.60000000149012,100.89999997615814,99.89999997615814
100.08999991416933,101.10999999940395,100.4200000166893,100.5600000023842,100.30000007152556,102.60000000149012,100.19999998807909,100.30000001192091
100.20000004768372,100.0599999986589,100.47999995946884,100.41000002622604,100.0,98.39999999850988,100.4000000357628,100.60000002384186
100.58500003814696,100.49500000104308,100.35500001907349,100.44999998807909,100.10000002384186,100.30000000074506,100.39999997615814,100.39999997615814
